Logical Clock; Device Time; Event Code; Signal; Info; Segment Id; Event Code Id; Device Id; Signal Id;
1317; 2020-11-11 08:28:08; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
2254; 2020-11-11 19:33:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
2255; 2020-11-11 19:38:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
2256; 2020-11-11 19:38:08; Level; Blood glucose; 5.01814; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
2259; 2020-11-11 19:38:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
2260; 2020-11-11 19:38:08; Level; Interstitial glucose; 5.0584; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
2261; 2020-11-11 19:38:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
2262; 2020-11-11 19:43:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
2263; 2020-11-11 19:43:08; Level; Blood glucose; 5.00259; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
2266; 2020-11-11 19:43:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
2267; 2020-11-11 19:43:08; Level; Interstitial glucose; 5.04238; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
2268; 2020-11-11 19:43:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
2269; 2020-11-11 19:48:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
2270; 2020-11-11 19:48:08; Level; Blood glucose; 4.98722; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
2273; 2020-11-11 19:48:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
2274; 2020-11-11 19:48:08; Level; Interstitial glucose; 5.02654; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
2275; 2020-11-11 19:48:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
2276; 2020-11-11 19:53:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
2277; 2020-11-11 19:53:08; Level; Blood glucose; 4.97202; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
2280; 2020-11-11 19:53:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
2281; 2020-11-11 19:53:08; Level; Interstitial glucose; 5.01089; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
2282; 2020-11-11 19:53:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
2283; 2020-11-11 19:58:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
2284; 2020-11-11 19:58:08; Level; Blood glucose; 4.95701; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
2287; 2020-11-11 19:58:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
2288; 2020-11-11 19:58:08; Level; Interstitial glucose; 4.99542; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
2289; 2020-11-11 19:58:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
2290; 2020-11-11 20:03:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
2291; 2020-11-11 20:03:08; Level; Blood glucose; 4.94218; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
2294; 2020-11-11 20:03:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
2295; 2020-11-11 20:03:08; Level; Interstitial glucose; 4.98013; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
2296; 2020-11-11 20:03:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
2297; 2020-11-11 20:08:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
2298; 2020-11-11 20:08:08; Level; Blood glucose; 4.92753; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
2301; 2020-11-11 20:08:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
2302; 2020-11-11 20:08:08; Level; Interstitial glucose; 4.96503; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
2303; 2020-11-11 20:08:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
2304; 2020-11-11 20:13:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
2305; 2020-11-11 20:13:08; Level; Blood glucose; 4.91305; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
2308; 2020-11-11 20:13:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
2309; 2020-11-11 20:13:08; Level; Interstitial glucose; 4.95011; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
2310; 2020-11-11 20:13:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
2311; 2020-11-11 20:18:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
2312; 2020-11-11 20:18:08; Level; Blood glucose; 4.89875; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
2315; 2020-11-11 20:18:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
2316; 2020-11-11 20:18:08; Level; Interstitial glucose; 4.93536; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
2317; 2020-11-11 20:18:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
2318; 2020-11-11 20:23:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
2319; 2020-11-11 20:23:08; Level; Blood glucose; 4.88462; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
2322; 2020-11-11 20:23:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
2323; 2020-11-11 20:23:08; Level; Interstitial glucose; 4.92079; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
2324; 2020-11-11 20:23:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
2325; 2020-11-11 20:28:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
2326; 2020-11-11 20:28:08; Level; Blood glucose; 4.87067; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
2329; 2020-11-11 20:28:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
2330; 2020-11-11 20:28:08; Level; Interstitial glucose; 4.9064; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
2331; 2020-11-11 20:28:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
2332; 2020-11-11 20:33:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
2333; 2020-11-11 20:33:08; Level; Blood glucose; 4.85688; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
2336; 2020-11-11 20:33:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
2337; 2020-11-11 20:33:08; Level; Interstitial glucose; 4.89218; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
2338; 2020-11-11 08:28:11; Shut_Down; ; ; 18446744073709551615; 1; {00000000-0000-0000-0000-000000000000}; {00000000-0000-0000-0000-000000000000}
